timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns,series_id
3864928,-178,62,355,-2016,764,-6907,1745152741320820249,15
3865120,-168,63,329,-2070,753,-7104,1745152741320820249,15
3865312,-162,67,303,-2140,706,-7274,1745152741320820249,15
3865504,-163,75,282,-2243,620,-7369,1745152741320820249,15
3865696,-163,86,274,-2340,510,-7395,1745152741320820249,15
3865888,-165,100,275,-2395,427,-7458,1745152741376010527,15
3866080,-176,116,274,-2406,382,-7498,1745152741376010527,15
3866272,-194,131,269,-2394,363,-7531,1745152741376010527,15
3866464,-201,146,264,-2343,405,-7537,1745152741376010527,15
3866656,-192,158,261,-2273,481,-7478,1745152741376010527,15
3866848,-170,164,260,-2214,611,-7448,1745152741376010527,15
3867040,-144,164,252,-2140,721,-7424,1745152741376010527,15
3867232,-111,157,232,-2084,865,-7405,1745152741376010527,15
3867424,-77,147,202,-2087,969,-7388,1745152741376010527,15
3867616,-39,138,174,-2115,1003,-7403,1745152741376010527,15
3867808,4,130,153,-2178,917,-7485,1745152741376010527,15
3868000,51,127,137,-2220,789,-7572,1745152741376010527,15
3868192,96,127,123,-2233,618,-7654,1745152741444748805,15
3868384,128,129,105,-2229,420,-7709,1745152741444748805,15
3868576,144,128,86,-2223,256,-7751,1745152741444748805,15
3868768,146,128,70,-2190,53,-7761,1745152741444748805,15
3868960,137,126,59,-2192,-123,-7761,1745152741444748805,15
3869152,126,122,50,-2166,-221,-7803,1745152741444748805,15
3869344,106,116,41,-2139,-270,-7855,1745152741444748805,15
3869536,75,110,33,-2116,-248,-7872,1745152741444748805,15
3869728,45,105,29,-2128,-172,-7914,1745152741444748805,15
3869920,20,98,27,-2130,-48,-7972,1745152741444748805,15
3870112,3,90,26,-2138,98,-8000,1745152741444748805,15
3870304,-13,83,20,-2163,183,-8003,1745152741444748805,15
3870496,-28,76,13,-2188,190,-7997,1745152741497062754,15
3870688,-43,69,4,-2227,172,-8020,1745152741497062754,15
3870880,-56,65,-1,-2289,185,-8038,1745152741497062754,15
3871072,-68,64,-6,-2312,199,-8034,1745152741497062754,15
3871264,-75,65,-11,-2312,224,-8042,1745152741497062754,15
3871456,-73,69,-18,-2315,252,-8040,1745152741497062754,15
3871648,-61,75,-27,-2255,229,-8049,1745152741497062754,15
3871840,-41,82,-39,-2199,169,-8100,1745152741497062754,15
3872032,-18,86,-51,-2140,95,-8154,1745152741497062754,15
3872224,-2,85,-63,-2079,34,-8180,1745152741497062754,15
3872416,5,79,-72,-2033,-38,-8166,1745152741497062754,15
3872608,4,68,-78,-2026,-121,-8094,1745152741497062754,15
3872800,-6,57,-79,-2040,-202,-8034,1745152741556080027,15
3872992,-18,46,-74,-2065,-247,-8003,1745152741556080027,15
3873184,-33,37,-67,-2116,-229,-8000,1745152741556080027,15
3873376,-53,32,-62,-2132,-185,-7964,1745152741556080027,15
3873568,-75,27,-58,-2144,-133,-7896,1745152741556080027,15
3873760,-95,24,-57,-2161,-39,-7796,1745152741556080027,15
3873952,-111,21,-54,-2142,13,-7711,1745152741556080027,15
3874144,-116,20,-51,-2147,98,-7721,1745152741556080027,15
3874336,-109,21,-52,-2161,203,-7827,1745152741556080027,15
3874528,-90,25,-56,-2153,287,-7945,1745152741556080027,15
3874720,-65,31,-63,-2141,289,-8031,1745152741556080027,15
3874912,-34,34,-70,-2117,211,-8125,1745152741556080027,15
3875104,0,37,-72,-2119,83,-8182,1745152741609834797,15
3875296,28,38,-72,-2112,-64,-8210,1745152741609834797,15
3875488,41,38,-70,-2093,-256,-8200,1745152741609834797,15
3875680,42,40,-68,-2092,-397,-8194,1745152741609834797,15
3875872,33,39,-67,-2061,-504,-8180,1745152741609834797,15
3876064,13,37,-70,-2036,-541,-8140,1745152741609834797,15
3876256,-11,33,-73,-2022,-518,-8072,1745152741609834797,15
3876448,-33,27,-75,-1991,-464,-8036,1745152741609834797,15
3876640,-49,22,-77,-1975,-354,-7980,1745152741609834797,15
3876832,-63,14,-77,-1989,-254,-7931,1745152741609834797,15
3877024,-72,9,-77,-2012,-180,-7878,1745152741609834797,15
3877216,-74,4,-78,-2061,-159,-7866,1745152741609834797,15
3877408,-68,3,-79,-2077,-155,-7862,1745152741670106173,15
3877600,-62,7,-81,-2095,-176,-7857,1745152741670106173,15
3877792,-57,13,-84,-2074,-244,-7867,1745152741670106173,15
3877984,-52,19,-87,-2031,-322,-7886,1745152741670106173,15
3878176,-47,24,-88,-1994,-384,-7895,1745152741670106173,15
3878368,-42,25,-88,-1948,-416,-7933,1745152741670106173,15
3878560,-38,23,-88,-1918,-430,-7936,1745152741670106173,15
3878752,-35,19,-89,-1906,-434,-7920,1745152741670106173,15
3878944,-31,14,-89,-1883,-433,-7926,1745152741670106173,15
3879136,-26,9,-88,-1884,-456,-7901,1745152741670106173,15
3879328,-19,3,-87,-1914,-457,-7844,1745152741670106173,15
3879520,-11,-3,-85,-1975,-443,-7824,1745152741670106173,15
3879712,-6,-5,-83,-2024,-391,-7821,1745152741727190756,15
3879904,-3,-5,-83,-2095,-335,-7837,1745152741727190756,15
3880096,2,0,-81,-2141,-323,-7859,1745152741727190756,15
3880288,14,9,-78,-2166,-324,-7901,1745152741727190756,15
3880480,29,19,-74,-2161,-353,-7953,1745152741727190756,15
3880672,41,28,-72,-2121,-362,-7983,1745152741727190756,15
3880864,47,35,-70,-2048,-383,-7978,1745152741727190756,15
3881056,49,40,-69,-1983,-437,-7959,1745152741727190756,15
3881248,47,40,-66,-1934,-492,-7900,1745152741727190756,15
3881440,43,36,-57,-1878,-590,-7848,1745152741727190756,15
3881632,38,29,-49,-1859,-660,-7868,1745152741727190756,15
3881824,28,20,-43,-1858,-674,-7884,1745152741727190756,15
3882016,10,10,-40,-1887,-647,-7876,1745152741785459495,15
3882208,-10,2,-37,-1919,-595,-7849,1745152741785459495,15
3882400,-26,-3,-35,-1944,-530,-7839,1745152741785459495,15
3882592,-34,-5,-33,-1968,-457,-7866,1745152741785459495,15
3882784,-36,-4,-35,-2001,-382,-7865,1745152741785459495,15
3882976,-33,-1,-38,-1996,-335,-7846,1745152741785459495,15
3883168,-26,4,-42,-1969,-302,-7837,1745152741785459495,15
3883360,-19,9,-48,-1961,-327,-7843,1745152741785459495,15
3883552,-10,10,-50,-1952,-374,-7851,1745152741785459495,15
3883744,-4,9,-52,-1954,-393,-7867,1745152741785459495,15
3883936,-5,8,-55,-1946,-416,-7889,1745152741785459495,15
3884128,-9,7,-59,-1949,-414,-7895,1745152741785459495,15
3884320,-9,8,-60,-1952,-395,-7854,1745152741852813983,15
3884512,-2,8,-59,-1958,-392,-7844,1745152741852813983,15
3884704,9,9,-60,-1944,-353,-7822,1745152741852813983,15
3884896,18,11,-60,-1960,-377,-7812,1745152741852813983,15
3885088,26,11,-60,-1961,-402,-7843,1745152741852813983,15
3885280,29,11,-58,-1982,-410,-7876,1745152741852813983,15
3885472,29,10,-56,-1987,-420,-7881,1745152741852813983,15
3885664,29,10,-52,-1980,-458,-7896,1745152741852813983,15
3885856,30,11,-47,-1986,-460,-7889,1745152741852813983,15
3886048,27,11,-44,-1991,-453,-7878,1745152741852813983,15
3886240,19,11,-43,-2004,-446,-7848,1745152741852813983,15
3886432,9,12,-43,-1986,-451,-7784,1745152741852813983,15
3886624,-1,15,-43,-1978,-521,-7767,1745152741901939368,15
3886816,-5,16,-39,-1965,-591,-7765,1745152741901939368,15
3887008,-8,17,-34,-1935,-689,-7800,1745152741901939368,15
3887200,-13,16,-27,-1912,-737,-7816,1745152741901939368,15
3887392,-25,13,-22,-1888,-705,-7820,1745152741901939368,15
3887584,-46,10,-19,-1886,-658,-7819,1745152741901939368,15
3887776,-66,5,-18,-1924,-567,-7802,1745152741901939368,15
3887968,-75,2,-15,-1929,-475,-7788,1745152741901939368,15
3888160,-69,0,-9,-1980,-407,-7783,1745152741901939368,15
3888352,-53,0,-4,-2023,-361,-7796,1745152741901939368,15
3888544,-34,1,-2,-2041,-310,-7850,1745152741901939368,15
3888736,-20,6,-2,-2071,-251,-7870,1745152741901939368,15
3888928,-10,13,-3,-2089,-197,-7886,1745152741965878055,15
3889120,1,20,-2,-2077,-181,-7897,1745152741965878055,15
3889312,15,26,-1,-2046,-161,-7881,1745152741965878055,15
3889504,31,30,0,-2025,-182,-7869,1745152741965878055,15
3889696,42,32,-2,-1988,-226,-7829,1745152741965878055,15
3889888,49,33,-4,-1973,-279,-7808,1745152741965878055,15
3890080,55,34,-6,-1971,-351,-7780,1745152741965878055,15
3890272,56,33,-5,-1979,-428,-7768,1745152741965878055,15
3890464,51,31,-6,-1998,-469,-7761,1745152741965878055,15
3890656,36,28,-6,-1999,-472,-7757,1745152741965878055,15
3890848,17,26,-4,-1988,-487,-7748,1745152741965878055,15
3891040,-2,23,-1,-1980,-481,-7714,1745152741965878055,15
3891232,-17,21,6,-1981,-442,-7688,1745152742019116683,15
3891424,-31,17,12,-1977,-370,-7676,1745152742019116683,15
3891616,-46,14,16,-2006,-264,-7675,1745152742019116683,15
3891808,-58,11,18,-2043,-181,-7698,1745152742019116683,15
3892000,-63,11,19,-2062,-113,-7733,1745152742019116683,15
3892192,-61,16,21,-2077,-58,-7784,1745152742019116683,15
3892384,-51,23,23,-2082,-21,-7849,1745152742019116683,15
3892576,-39,34,24,-2085,46,-7931,1745152742019116683,15
3892768,-30,44,24,-2035,88,-7963,1745152742019116683,15
3892960,-23,51,22,-1970,121,-7989,1745152742019116683,15
3893152,-21,56,16,-1918,123,-7986,1745152742019116683,15
3893344,-22,56,7,-1884,49,-7970,1745152742019116683,15
3893536,-25,55,-2,-1844,-53,-7928,1745152742079525975,15
3893728,-31,53,-9,-1850,-167,-7931,1745152742079525975,15
3893920,-43,48,-14,-1868,-266,-7906,1745152742079525975,15
3894112,-66,42,-21,-1885,-294,-7886,1745152742079525975,15
3894304,-97,34,-31,-1926,-297,-7833,1745152742079525975,15
3894496,-127,28,-39,-1965,-244,-7785,1745152742079525975,15
3894688,-149,25,-49,-1984,-193,-7781,1745152742079525975,15
3894880,-160,24,-58,-2005,-120,-7796,1745152742079525975,15
3895072,-162,23,-67,-1980,-54,-7816,1745152742079525975,15
3895264,-150,23,-76,-1988,0,-7790,1745152742079525975,15
3895456,-123,22,-80,-1973,52,-7734,1745152742079525975,15
3895648,-87,19,-83,-1946,102,-7770,1745152742079525975,15
3895840,-48,17,-86,-1936,133,-7810,1745152742137957316,15
3896032,-10,14,-89,-1931,115,-7795,1745152742137957316,15
3896224,23,11,-89,-1925,46,-7782,1745152742137957316,15
3896416,54,9,-88,-1914,-64,-7769,1745152742137957316,15
3896608,80,10,-85,-1891,-165,-7789,1745152742137957316,15
3896800,97,12,-81,-1920,-261,-7813,1745152742137957316,15
3896992,108,12,-74,-1890,-343,-7821,1745152742137957316,15
3897184,118,11,-67,-1912,-415,-7846,1745152742137957316,15
3897376,124,8,-62,-1942,-421,-7905,1745152742137957316,15
3897568,122,7,-61,-2009,-400,-7947,1745152742137957316,15
3897760,113,9,-61,-2059,-376,-7963,1745152742137957316,15
3897952,102,12,-60,-2095,-351,-7996,1745152742137957316,15
3898144,91,19,-60,-2136,-350,-8011,1745152742194294354,15
3898336,80,27,-59,-2119,-368,-8020,1745152742194294354,15
3898528,68,36,-59,-2098,-434,-8004,1745152742194294354,15
3898720,55,45,-57,-2039,-524,-8001,1745152742194294354,15
3898912,38,49,-56,-1972,-597,-7977,1745152742194294354,15
3899104,13,47,-55,-1917,-661,-7937,1745152742194294354,15
3899296,-19,40,-54,-1853,-689,-7862,1745152742194294354,15
3899488,-50,31,-51,-1846,-709,-7812,1745152742194294354,15
3899680,-76,21,-46,-1827,-694,-7786,1745152742194294354,15
3899872,-94,12,-43,-1848,-637,-7760,1745152742194294354,15
3900064,-104,3,-38,-1879,-537,-7734,1745152742194294354,15
3900256,-106,-5,-36,-1916,-444,-7733,1745152742194294354,15
3900448,-99,-8,-36,-1945,-351,-7793,1745152742262691541,15
3900640,-81,-8,-35,-1987,-281,-7818,1745152742262691541,15
3900832,-55,-6,-32,-1982,-240,-7825,1745152742262691541,15
3901024,-25,-2,-28,-1998,-239,-7864,1745152742262691541,15
3901216,-1,1,-25,-1989,-256,-7884,1745152742262691541,15
3901408,15,3,-22,-2005,-316,-7892,1745152742262691541,15
3901600,22,4,-19,-2016,-365,-7903,1745152742262691541,15
3901792,23,6,-15,-2030,-359,-7910,1745152742262691541,15
3901984,20,12,-12,-2031,-333,-7894,1745152742262691541,15
3902176,16,18,-8,-1998,-326,-7829,1745152742262691541,15
3902368,13,24,-6,-1985,-325,-7776,1745152742262691541,15
3902560,11,29,-7,-1958,-318,-7751,1745152742262691541,15
3902752,6,33,-10,-1950,-303,-7757,1745152742310387876,15
3902944,-4,36,-15,-1931,-292,-7751,1745152742310387876,15
3903136,-14,40,-20,-1902,-323,-7768,1745152742310387876,15
3903328,-21,45,-23,-1866,-340,-7789,1745152742310387876,15
3903520,-26,49,-26,-1853,-345,-7826,1745152742310387876,15
3903712,-34,48,-30,-1831,-340,-7847,1745152742310387876,15
3903904,-42,44,-33,-1815,-363,-7854,1745152742310387876,15
3904096,-45,40,-34,-1833,-413,-7850,1745152742310387876,15
3904288,-44,34,-33,-1825,-446,-7867,1745152742310387876,15
3904480,-42,29,-30,-1836,-452,-7868,1745152742310387876,15
3904672,-37,24,-26,-1850,-423,-7898,1745152742310387876,15
3904864,-28,19,-23,-1868,-352,-7884,1745152742310387876,15
3905056,-15,11,-21,-1880,-271,-7875,1745152742371909658,15
3905248,1,4,-23,-1894,-215,-7858,1745152742371909658,15
3905440,20,1,-25,-1928,-221,-7868,1745152742371909658,15
3905632,39,0,-24,-1928,-274,-7890,1745152742371909658,15
3905824,54,3,-22,-1948,-346,-7912,1745152742371909658,15
3906016,61,6,-20,-1939,-408,-7933,1745152742371909658,15
3906208,60,7,-19,-1940,-449,-7910,1745152742371909658,15
3906400,56,6,-19,-1934,-467,-7895,1745152742371909658,15
3906592,50,6,-18,-1941,-443,-7888,1745152742371909658,15
3906784,42,7,-21,-1951,-434,-7879,1745152742371909658,15
3906976,34,11,-24,-1954,-437,-7865,1745152742371909658,15
3907168,32,15,-25,-1941,-445,-7833,1745152742371909658,15
3907360,33,19,-23,-1931,-462,-187,1745152742429310644,15
3907552,32,23,-20,-1920,-502,-7862,1745152742429310644,15
3907744,25,27,-18,-1874,-521,-7869,1745152742429310644,15
3907936,15,26,-16,-1860,-549,-7859,1745152742429310644,15
3908128,3,24,-12,-1846,-599,-7860,1745152742429310644,15
3908320,-8,22,-5,-1837,-606,-7863,1745152742429310644,15
3908512,-20,18,2,-1808,-593,-7863,1745152742429310644,15
3908704,-30,14,8,-1824,-553,-7860,1745152742429310644,15
3908896,-35,10,11,-1839,-533,-7858,1745152742429310644,15
3909088,-38,6,13,-1877,-469,-7847,1745152742429310644,15
3909280,-39,4,14,-1916,-406,-7852,1745152742429310644,15
3909472,-38,3,14,-1929,-297,-7884,1745152742429310644,15
3909664,-34,5,13,-1956,-198,-7887,1745152742488482500,15
3909856,-23,9,11,-1958,-167,-7872,1745152742488482500,15
3910048,-5,14,10,-1932,-166,-7861,1745152742488482500,15
3910240,14,19,7,-1913,-183,-7874,1745152742488482500,15
3910432,24,23,2,-1865,-255,-7893,1745152742488482500,15
3910624,26,24,-4,-1834,-307,-7868,1745152742488482500,15
3910816,22,21,-7,-1819,-370,-7849,1745152742488482500,15
3911008,13,16,-10,-1816,-393,-7805,1745152742488482500,15
3911200,1,9,-13,-1830,-405,-7760,1745152742488482500,15
3911392,-11,4,-17,-1868,-396,-7736,1745152742488482500,15
3911584,-21,2,-20,-1880,-369,-7715,1745152742488482500,15
3911776,-28,1,-25,-1906,-303,-7721,1745152742488482500,15
3911968,-29,4,-30,-1898,-265,-7709,1745152742548698460,15
3912160,-25,7,-35,-1899,-205,-7690,1745152742548698460,15
3912352,-16,10,-39,-1874,-150,-7702,1745152742548698460,15
3912544,-6,10,-43,-1863,-88,-7717,1745152742548698460,15
3912736,5,9,-48,-1853,-71,-7731,1745152742548698460,15
3912928,15,10,-51,-1856,-96,-7740,1745152742548698460,15
3913120,27,14,-53,-1845,-179,-7767,1745152742548698460,15
3913312,42,20,-54,-1841,-324,-7779,1745152742548698460,15
3913504,58,24,-51,-1854,-437,-7817,1745152742548698460,15
3913696,65,26,-49,-1876,-476,-7850,1745152742548698460,15
3913888,57,25,-48,-1885,-468,-7840,1745152742548698460,15
3914080,41,21,-47,-1906,-418,-7802,1745152742548698460,15
3914272,29,19,-43,-1928,-397,-7782,1745152742605092216,15
3914464,27,19,-37,-1941,-384,-7772,1745152742605092216,15
3914656,26,22,-32,-1946,-386,-7766,1745152742605092216,15
3914848,21,24,-29,-1946,-409,-7740,1745152742605092216,15
3915040,15,26,-27,-1969,-436,-7736,1745152742605092216,15
3915232,8,26,-25,-1966,-416,-7743,1745152742605092216,15
3915424,-4,28,-22,-1957,-366,-7748,1745152742605092216,15
3915616,-17,32,-23,-1915,-282,-7736,1745152742605092216,15
3915808,-25,35,-25,-1883,-231,-7699,1745152742605092216,15
3916000,-27,35,-29,-1849,-186,-7661,1745152742605092216,15
3916192,-23,34,-34,-1821,-135,-7623,1745152742605092216,15
3916384,-17,33,-42,-1832,-108,-7583,1745152742605092216,15
3916576,-9,32,-49,-1858,-52,-7534,1745152742670262401,15
3916768,-1,32,-57,-1897,27,-7503,1745152742670262401,15
3916960,6,33,-64,-1916,124,-7465,1745152742670262401,15
3917152,15,35,-72,-1928,211,-7437,1745152742670262401,15
3917344,27,40,-78,-1943,307,-7444,1745152742670262401,15
3917536,45,46,-86,-1965,381,-7434,1745152742670262401,15
3917728,66,53,-93,-1977,442,-7399,1745152742670262401,15
3917920,83,61,-103,-1981,500,-7363,1745152742670262401,15
3918112,94,71,-112,-1984,571,-7349,1745152742670262401,15
3918304,99,84,-124,-1939,644,-7343,1745152742670262401,15
3918496,105,98,-136,-1868,723,-7342,1745152742670262401,15
3918688,114,111,-151,-1802,847,-7356,1745152742670262401,15
3918880,125,119,-169,-1746,962,-7346,1745152742720658816,15
3919072,135,122,-192,-1676,1029,-7337,1745152742720658816,15
3919264,139,120,-220,-1646,1139,-7308,1745152742720658816,15
3919456,138,117,-250,-1626,1259,-7296,1745152742720658816,15
3919648,135,118,-283,-1616,1385,-7294,1745152742720658816,15
3919840,133,123,-321,-1611,1550,-7284,1745152742720658816,15
3920032,137,127,-364,-1587,1748,-7271,1745152742720658816,15
3920224,150,130,-413,-1552,1967,-7230,1745152742720658816,15
3920416,168,132,-469,-1509,2192,-7184,1745152742720658816,15
3920608,188,133,-529,-1462,2372,-7125,1745152742720658816,15
3920800,213,135,-598,-1405,2541,-7065,1745152742720658816,15
3920992,243,139,-671,-1355,2676,-7029,1745152742720658816,15
3921184,276,147,-750,-1281,2815,-6962,1745152742781145868,15
3921376,311,156,-835,-1183,2899,-6894,1745152742781145868,15
3921568,348,166,-924,-1079,2961,-6856,1745152742781145868,15
3921760,383,175,-1018,-971,2999,-6930,1745152742781145868,15
3921952,411,182,-1122,-862,2989,-7077,1745152742781145868,15
3922144,432,185,-1231,-781,2862,-7244,1745152742781145868,15
3922336,449,186,-1338,-689,2725,-7309,1745152742781145868,15
3922528,459,183,-1438,-582,2579,-7320,1745152742781145868,15
3922720,458,178,-1534,-476,2510,-7308,1745152742781145868,15
3922912,445,172,-1630,-357,2526,-7260,1745152742781145868,15
3923104,424,165,-1727,-223,2628,-7161,1745152742781145868,15
3923296,404,159,-1824,-80,2706,-7030,1745152742781145868,15
3923488,393,154,-1918,67,2811,-6848,1745152742839454293,15
3923680,393,152,-2010,213,2883,-6644,1745152742839454293,15
3923872,401,151,-2102,346,2931,-6478,1745152742839454293,15
3924064,415,157,-2192,484,2946,-6414,1745152742839454293,15
3924256,431,162,-2283,643,2896,-6367,1745152742839454293,15
3924448,444,166,-2371,779,2750,-6275,1745152742839454293,15
3924640,453,169,-2455,943,2567,-6191,1745152742839454293,15
3924832,450,176,-2536,1115,2385,-6154,1745152742839454293,15
3925024,436,186,-2615,1295,2225,-6184,1745152742839454293,15
3925216,411,198,-2694,1450,2069,-6257,1745152742839454293,15
3925408,382,207,-2772,1621,1951,-6311,1745152742839454293,15
3925600,353,212,-2844,1760,1855,-6295,1745152742839454293,15
3925792,325,217,-2915,1913,1826,-6368,1745152742896712781,15
3925984,297,220,-2986,2047,1845,-6448,1745152742896712781,15
3926176,268,223,-3054,2181,1897,-6563,1745152742896712781,15
3926368,242,224,-3116,2298,1918,-6631,1745152742896712781,15
3926560,225,219,-3173,2399,1963,-6684,1745152742896712781,15
3926752,211,210,-3226,2479,1955,-6744,1745152742896712781,15
3926944,204,197,-3276,2527,1929,-6821,1745152742896712781,15
3927136,196,180,-3323,2547,1877,-6815,1745152742896712781,15
3927328,190,164,-3363,2531,1782,-6797,1745152742896712781,15
3927520,181,150,-3396,2537,1672,-6682,1745152742896712781,15
3927712,170,142,-3425,2523,1526,-6613,1745152742896712781,15
3927904,153,138,-3455,2521,1402,-6517,1745152742896712781,15
3928096,130,138,-3483,2498,1286,-6427,1745152742956741607,15
3928288,105,134,-3512,2503,1171,-6392,1745152742956741607,15
3928480,85,128,-3541,2485,1073,-6412,1745152742956741607,15
3928672,70,122,-3572,2481,999,-6479,1745152742956741607,15
3928864,60,122,-3598,2445,931,-6641,1745152742956741607,15
3929056,58,127,-3620,2408,897,-6774,1745152742956741607,15
3929248,64,131,-3645,2349,831,-6890,1745152742956741607,15
3929440,72,132,-3671,2305,755,-6978,1745152742956741607,15
3929632,77,134,-3701,2258,648,-7150,1745152742956741607,15
3929824,74,136,-3728,2193,501,-7322,1745152742956741607,15
3930016,56,141,-3754,2159,272,-7456,1745152742956741607,15
3930208,22,144,-3776,2132,-5,-7590,1745152742956741607,15
3930400,-32,146,-3789,2099,-269,-7723,1745152743013382028,15
3930592,-104,149,-3797,2087,-510,-7806,1745152743013382028,15
3930784,-202,152,-3800,2091,-700,-7825,1745152743013382028,15
3930976,-316,153,-3800,2098,-852,-7743,1745152743013382028,15
3931168,-434,155,-3796,2111,-943,-7759,1745152743013382028,15
3931360,-548,159,-3788,2067,-949,-7870,1745152743013382028,15
3931552,-644,172,-3776,2072,-850,-8025,1745152743013382028,15
3931744,-713,188,-3761,2051,-759,-8149,1745152743013382028,15
3931936,-750,205,-3745,2041,-615,-8298,1745152743013382028,15
3932128,-758,223,-3731,2014,-528,-8501,1745152743013382028,15
3932320,-742,235,-3720,2034,-492,-8712,1745152743013382028,15
3932512,-705,244,-3706,2042,-543,-8926,1745152743013382028,15
3932704,-650,249,-3686,2085,-640,-9137,1745152743074573708,15
3932896,-580,253,-3655,2101,-767,-9280,1745152743074573708,15
3933088,-502,250,-3618,2179,-901,-9383,1745152743074573708,15
3933280,-422,238,-3579,2233,-1125,-9395,1745152743074573708,15
3933472,-347,213,-3542,2285,-1364,-9358,1745152743074573708,15
3933664,-281,177,-3506,2300,-1567,-9301,1745152743074573708,15
3933856,-225,136,-3463,2291,-1759,-9232,1745152743074573708,15
3934048,-180,97,-3416,2233,-1948,-9120,1745152743074573708,15
3934240,-139,60,-3366,2149,-2119,-9025,1745152743074573708,15
3934432,-96,30,-3314,2063,-2204,-9007,1745152743074573708,15
3934624,-48,10,-3261,2004,-2249,-9075,1745152743074573708,15
3934816,2,-3,-3208,1969,-2326,-9078,1745152743074573708,15
3935008,57,-12,-3152,1976,-2427,-9061,1745152743136982044,15
3935200,114,-17,-3096,2022,-2556,-9075,1745152743136982044,15
3935392,170,-20,-3038,2114,-2748,-9165,1745152743136982044,15
3935584,218,-24,-2981,2227,-2999,-9241,1745152743136982044,15
3935776,250,-36,-2927,2351,-3270,-9260,1745152743136982044,15
3935968,264,-58,-2878,2465,-3542,-9313,1745152743136982044,15
3936160,262,-92,-2831,2565,-3821,-9322,1745152743136982044,15
3936352,245,-134,-2783,2621,-4041,-9288,1745152743136982044,15
3936544,217,-189,-2734,2619,-4206,-9205,1745152743136982044,15
3936736,181,-248,-2682,2533,-4334,-9070,1745152743136982044,15
3936928,143,-301,-2633,2474,-4365,-9042,1745152743136982044,15
3937120,99,-346,-2597,2350,-4410,-9018,1745152743136982044,15
3937312,50,-384,-2567,2162,-4406,-8869,1745152743188280117,15
3937504,5,-413,-2523,1924,-4398,-8742,1745152743188280117,15
3937696,-32,-430,-2456,1684,-4393,-8681,1745152743188280117,15
3937888,-65,-437,-2378,1448,-4397,-8664,1745152743188280117,15
3938080,-100,-433,-2301,1261,-4392,-8658,1745152743188280117,15
3938272,-142,-415,-2230,1125,-4387,-8689,1745152743188280117,15
3938464,-188,-385,-2162,1027,-4352,-8742,1745152743188280117,15
3938656,-240,-344,-2099,986,-4326,-8783,1745152743188280117,15
3938848,-295,-306,-2038,997,-4291,-8869,1745152743188280117,15
3939040,-354,-274,-1959,1028,-4117,-8932,1745152743188280117,15
3939232,-415,-245,-1859,1116,-3919,-8953,1745152743188280117,15
3939424,-465,-218,-1763,1206,-3716,-8859,1745152743188280117,15
3939616,-491,-193,-1690,1300,-3475,-8733,1745152743248659410,15
3939808,-494,-168,-1642,1345,-3227,-8657,1745152743248659410,15
3940000,-488,-146,-1610,1406,-3068,-8629,1745152743248659410,15
3940192,-475,-126,-1576,1404,-2970,-8655,1745152743248659410,15
3940384,-460,-112,-1526,1438,-2915,-8687,1745152743248659410,15
3940576,-453,-101,-1460,1445,-2890,-8691,1745152743248659410,15
3940768,-457,-87,-1390,1453,-2877,-8703,1745152743248659410,15
3940960,-468,-70,-1326,1448,-2783,-8737,1745152743248659410,15
3941152,-478,-54,-1269,1455,-2613,-8758,1745152743248659410,15
3941344,-480,-37,-1221,1502,-2416,-8819,1745152743248659410,15
3941536,-471,-15,-1181,1500,-2158,-8867,1745152743248659410,15
3941728,-452,13,-1139,1513,-1886,-8974,1745152743248659410,15
3941920,-422,38,-1098,1587,-1635,-9041,1745152743334685134,15
3942112,-378,59,-1059,1653,-1419,-9145,1745152743334685134,15
3942304,-330,86,-1017,1716,-1229,-9208,1745152743334685134,15
3942496,-280,113,-966,1823,-1093,-9196,1745152743334685134,15
3942688,-231,139,-910,2002,-1021,-9085,1745152743334685134,15
3942880,-185,163,-854,2154,-991,-8985,1745152743334685134,15
3943072,-150,183,-803,2304,-1010,-8945,1745152743334685134,15
3943264,-132,193,-769,2471,-1123,-8926,1745152743334685134,15
3943456,-128,197,-750,2589,-1320,-8918,1745152743334685134,15
3943648,-133,192,-737,2649,-1564,-8865,1745152743334685134,15
3943840,-150,180,-721,2667,-1755,-8806,1745152743334685134,15
3944032,-180,164,-698,2671,-1957,-8751,1745152743334685134,15
3944224,-224,152,-676,2588,-2101,-8650,1745152743389654788,15
3944416,-273,149,-654,2482,-2179,-8531,1745152743389654788,15
3944608,-316,148,-630,2356,-2187,-8365,1745152743389654788,15
3944800,-350,156,-607,2210,-2147,-8246,1745152743389654788,15
3944992,-374,176,-584,2071,-2053,-8190,1745152743389654788,15
3945184,-382,197,-566,1944,-1943,-8218,1745152743389654788,15
3945376,-378,224,-552,1870,-1796,-8262,1745152743389654788,15
3945568,-362,256,-537,1839,-1676,-8255,1745152743389654788,15
3945760,-335,291,-517,1844,-1580,-8221,1745152743389654788,15
3945952,-303,326,-493,1935,-1484,-8237,1745152743389654788,15
3946144,-268,359,-469,2075,-1397,-8312,1745152743389654788,15
3946336,-233,388,-443,2208,-1321,-8396,1745152743389654788,15
3946528,-196,413,-411,2359,-1252,-8387,1745152743433918342,15
3946720,-161,436,-373,2515,-1153,-8327,1745152743433918342,15
3946912,-128,453,-331,2669,-1052,-8270,1745152743433918342,15
3947104,-98,463,-298,2769,-1013,-8222,1745152743433918342,15
