timestamp,gyr_x,gyr_y,gyr_z,acc_x,acc_y,acc_z,pkt_time_ns,series_id
5275936,10,87,14,163,-1163,-8366,1745153973766519356,21
5276128,2,96,12,262,-1199,-8108,1745153973766519356,21
5276320,-3,101,11,327,-1271,-7882,1745153973766519356,21
5276512,-7,103,18,390,-1353,-7693,1745153973766519356,21
5276704,-11,99,27,427,-1486,-7597,1745153973766519356,21
5276896,-12,94,35,462,-1624,-7489,1745153973766519356,21
5277088,-12,87,34,476,-1736,-7423,1745153973766519356,21
5277280,-11,79,28,485,-1868,-7358,1745153973766519356,21
5277472,-11,73,18,491,-1925,-7308,1745153973766519356,21
5277664,-15,70,10,491,-1974,-7299,1745153973766519356,21
5277856,-20,65,6,481,-1972,-7328,1745153973766519356,21
5278048,-25,59,8,503,-1945,-7356,1745153973831035485,21
5278240,-29,54,12,507,-1929,-7403,1745153973831035485,21
5278432,-31,49,17,521,-1882,-7465,1745153973831035485,21
5278624,-32,46,22,550,-1829,-7558,1745153973831035485,21
5278816,-33,42,25,572,-1784,-7712,1745153973831035485,21
5279008,-40,40,25,613,-1749,-7852,1745153973831035485,21
5279200,-48,36,21,643,-1707,-7995,1745153973831035485,21
5279392,-60,22,15,896,-1654,-7578,1745153973831035485,21
5279584,-165,-96,1,1737,-1774,-7317,1745153973831035485,21
5279776,-535,-304,-181,2031,-3084,-6749,1745153973831035485,21
5279968,-623,-359,-267,607,-2900,-9586,1745153973831035485,21
5280160,-442,-153,-57,214,-2815,-8132,1745153973831035485,21
5280352,-532,-124,-6,170,-2100,-7665,1745153973883701619,21
5280544,-554,-138,55,-78,-1108,-7776,1745153973883701619,21
5280736,-528,-91,77,-161,-177,-7861,1745153973883701619,21
5280928,-461,-55,60,217,145,-7837,1745153973883701619,21
5281120,-385,-45,11,520,-92,-7820,1745153973883701619,21
5281312,-323,-35,-42,555,-469,-7837,1745153973883701619,21
5281504,-258,-32,-60,503,-677,-7834,1745153973883701619,21
5281696,-192,-28,-37,506,-742,-7803,1745153973883701619,21
5281888,-140,-23,2,523,-719,-7823,1745153973883701619,21
5282080,-108,-25,35,546,-755,-7844,1745153973883701619,21
5282272,-91,-33,49,626,-903,-7926,1745153973883701619,21
5282464,-84,-40,45,688,-1059,-8059,1745153973883701619,21
5282656,-79,-40,37,654,-1195,-8195,1745153973944203983,21
5282848,-72,-39,31,590,-1282,-8247,1745153973944203983,21
5283040,-67,-33,32,489,-1309,-8314,1745153973944203983,21
5283232,-62,-21,33,377,-1201,-8297,1745153973944203983,21
5283424,-48,-14,38,379,-1013,-8246,1745153973944203983,21
5283616,-28,-11,47,447,-886,-8262,1745153973944203983,21
5283808,-7,-11,55,545,-880,-8236,1745153973944203983,21
5284000,10,-15,61,613,-1038,-8218,1745153973944203983,21
5284192,16,-20,64,630,-1349,-8251,1745153973944203983,21
5284384,0,-25,61,617,-1638,-8238,1745153973944203983,21
5284576,-29,-31,59,604,-1769,-8219,1745153973944203983,21
5284768,-66,-37,61,601,-1816,-8200,1745153973944203983,21
5336416,107,-286,57,871,-835,-8035,1745153975310637178,22
5336608,-137,-144,28,348,-1813,-8356,1745153975310637178,22
5336800,-249,-90,17,463,-1331,-8044,1745153975310637178,22
5336992,-290,-99,54,439,-1056,-7766,1745153975310637178,22
5337184,-350,-64,75,568,-1103,-7960,1745153975310637178,22
5337376,-417,-89,70,757,-1054,-7985,1745153975310637178,22
5337568,-487,-87,65,839,-972,-7934,1745153975310637178,22
5337760,-522,-97,59,780,-795,-7953,1745153975310637178,22
5337952,-538,-105,52,643,-483,-7948,1745153975310637178,22
5338144,-536,-88,40,505,-192,-7995,1745153975310637178,22
5338336,-508,-66,27,364,-41,-8035,1745153975310637178,22
5338528,-467,-48,20,175,-8,-8145,1745153975310637178,22
5338720,-427,-40,3,22,-71,-8136,1745153975371059907,22
5338912,-403,15,-14,20,-193,-8187,1745153975371059907,22
5339104,-368,61,-17,43,-368,-8298,1745153975371059907,22
5339296,-312,80,-11,156,-462,-8364,1745153975371059907,22
5339488,-260,85,-6,325,-391,-8444,1745153975371059907,22
5339680,-215,93,-8,539,-276,-8584,1745153975371059907,22
5339872,-168,95,-14,698,-161,-8712,1745153975371059907,22
5340064,-124,100,-21,686,-123,-8812,1745153975371059907,22
5340256,-89,121,-33,530,-152,-8980,1745153975371059907,22
5340448,-61,151,-46,391,-216,-9095,1745153975371059907,22
5340640,-38,186,-59,378,-154,-9266,1745153975371059907,22
5340832,-13,227,-72,309,-82,-9413,1745153975371059907,22
5341024,22,287,-89,138,40,-9504,1745153975424437492,22
5341216,64,368,-108,-28,192,-9590,1745153975424437492,22
5341408,97,464,-127,-45,178,-9719,1745153975424437492,22
5341600,129,540,-141,173,191,-9740,1745153975424437492,22
5341792,196,609,-135,487,285,-9715,1745153975424437492,22
5341984,264,649,-117,1053,129,-9855,1745153975424437492,22
5342176,348,646,-106,1710,-109,-10056,1745153975424437492,22
5342368,290,533,-109,2377,-2102,-9890,1745153975424437492,22
5342560,742,611,-92,3045,-642,-10223,1745153975424437492,22
5342752,1142,692,-7,2525,153,-9256,1745153975424437492,22
5342944,623,439,22,3048,-286,-9127,1745153975424437492,22
5343136,643,264,38,3834,-1498,-9113,1745153975424437492,22
5343328,139,-52,52,9174,-6750,-9433,1745153975485609017,22
5343520,-613,-803,-132,9961,-8878,-7240,1745153975485609017,22
5343712,-948,-818,-313,5961,-7005,-7912,1745153975485609017,22
5343904,-1137,-737,-352,2261,-5110,-7244,1745153975485609017,22
5344096,-1136,-516,-409,-719,-2458,-7557,1745153975485609017,22
5344288,-1251,-255,-382,-2244,-804,-7841,1745153975485609017,22
5344480,-1294,-101,-394,-2765,305,-8473,1745153975485609017,22
5344672,-1202,114,-405,-2351,799,-8683,1745153975485609017,22
5344864,-1042,368,-382,-910,597,-9282,1745153975485609017,22
5345056,-864,516,-369,1006,154,-10315,1745153975485609017,22
5345248,-727,539,-375,2796,-255,-10667,1745153975485609017,22
5345440,-629,485,-397,4159,-591,-10498,1745153975485609017,22
5345632,-540,398,-435,5006,-729,-10332,1745153975573329049,22
5345824,-477,278,-478,5334,-629,-10359,1745153975573329049,22
5346016,-469,134,-515,5124,-395,-10341,1745153975573329049,22
5346208,-487,-21,-521,4573,-235,-10189,1745153975573329049,22
5346400,-478,-171,-491,3911,-308,-10031,1745153975573329049,22
5346592,-427,-304,-448,3256,-679,-9656,1745153975573329049,22
5346784,-367,-414,-416,2709,-1263,-9293,1745153975573329049,22
5346976,-383,-488,-389,2439,-1907,-9235,1745153975573329049,22
5347168,-504,-495,-341,2440,-2455,-8942,1745153975573329049,22
5347360,-678,-516,-298,2481,-3100,-9220,1745153975573329049,22
5347552,-876,-589,-269,2993,-2935,-10075,1745153975573329049,22
5347744,-1182,-531,-128,4141,-2602,-9455,1745153975573329049,22
5347936,-1323,-558,78,4947,-2752,-10097,1745153975601746758,22
5348128,-1172,-794,206,5118,-2283,-10362,1745153975601746758,22
5348320,-953,-1025,249,4730,-1631,-10295,1745153975601746758,22
5348512,-764,-1181,252,4148,-1409,-10147,1745153975601746758,22
5348704,-590,-1273,236,3430,-1674,-9848,1745153975601746758,22
5348896,-453,-1345,236,2570,-2207,-9600,1745153975601746758,22
5349088,-333,-1366,295,1820,-2634,-9420,1745153975601746758,22
5349280,-211,-1340,400,1374,-2722,-9332,1745153975601746758,22
5349472,-99,-1293,492,1175,-2579,-9254,1745153975601746758,22
5349664,-7,-1242,539,1123,-2422,-9111,1745153975601746758,22
5349856,85,-1186,562,1139,-2415,-8849,1745153975601746758,22
5350048,187,-1131,596,1240,-2539,-8637,1745153975601746758,22
5350240,292,-1092,665,1333,-2665,-8482,1745153975681640663,22
5350432,391,-1067,770,1441,-2845,-8304,1745153975681640663,22
5350624,485,-1071,867,1517,-3090,-8209,1745153975681640663,22
5350816,574,-1065,926,1416,-3294,-8119,1745153975681640663,22
5351008,654,-1042,964,1190,-3499,-8019,1745153975681640663,22
5351200,724,-1016,1000,900,-3687,-7909,1745153975681640663,22
5351392,783,-978,1053,622,-3866,-7791,1745153975681640663,22
5351584,836,-933,1125,371,-4008,-7678,1745153975681640663,22
5351776,883,-876,1205,192,-4129,-7607,1745153975681640663,22
5351968,913,-808,1279,65,-4214,-7516,1745153975681640663,22
5352160,929,-735,1343,-3,-4228,-7457,1745153975681640663,22
5352352,937,-664,1410,-57,-4219,-7427,1745153975681640663,22
5352544,941,-600,1487,-21,-4146,-7343,1745153975719331309,22
5352736,943,-542,1573,25,-4088,-7274,1745153975719331309,22
5352928,947,-490,1659,34,-4006,-7220,1745153975719331309,22
5353120,951,-437,1744,7,-3895,-7227,1745153975719331309,22
5353312,960,-384,1824,-29,-3799,-7265,1745153975719331309,22
5353504,980,-331,1906,-115,-3658,-7326,1745153975719331309,22
5353696,1010,-271,1990,-187,-3525,-7399,1745153975719331309,22
5353888,1048,-211,2073,-224,-3350,-7492,1745153975719331309,22
5354080,1092,-151,2158,-212,-3188,-7626,1745153975719331309,22
5354272,1141,-91,2247,-173,-3115,-7689,1745153975719331309,22
5354464,1193,-26,2327,-95,-3078,-7718,1745153975719331309,22
5354656,1239,42,2394,0,-3057,-7772,1745153975719331309,22
5354848,1279,101,2457,125,-2993,-7799,1745153975781568396,22
5355040,1314,150,2524,234,-2924,-7781,1745153975781568396,22
5355232,1347,197,2596,347,-2815,-7716,1745153975781568396,22
5355424,1382,242,2669,449,-2660,-7624,1745153975781568396,22
5355616,1415,286,2733,564,-2519,-7645,1745153975781568396,22
5355808,1443,324,2780,665,-2433,-7695,1745153975781568396,22
5356000,1465,357,2811,725,-2377,-7711,1745153975781568396,22
5356192,1483,392,2841,775,-2308,-7709,1745153975781568396,22
5356384,1499,421,2883,821,-2249,-7751,1745153975781568396,22
5356576,1511,451,2932,907,-2207,-7780,1745153975781568396,22
5356768,1522,479,2979,1005,-2172,-7844,1745153975781568396,22
5356960,1527,502,3017,1106,-2152,-7957,1745153975781568396,22
5357152,1522,534,3044,1179,-2160,-8101,1745153975833693441,22
5357344,1505,568,3065,1207,-2136,-8245,1745153975833693441,22
5357536,1477,612,3091,1270,-2057,-8405,1745153975833693441,22
5357728,1434,660,3119,1390,-1932,-8538,1745153975833693441,22
5357920,1383,699,3148,1490,-1793,-8575,1745153975833693441,22
5358112,1333,716,3180,1614,-1639,-8605,1745153975833693441,22
5358304,1282,765,3208,1828,-1479,-8547,1745153975833693441,22
5358496,1239,792,3228,1973,-1380,-8416,1745153975833693441,22
5358688,1208,788,3240,2070,-1238,-8201,1745153975833693441,22
5358880,1204,806,3254,2091,-1121,-8078,1745153975833693441,22
5359072,1219,812,3263,2102,-1032,-7910,1745153975833693441,22
5359264,1240,818,3263,2088,-996,-7730,1745153975833693441,22
5359456,1252,810,3264,2084,-1016,-7672,1745153975894188409,22
5359648,1246,810,3270,2090,-1135,-7646,1745153975894188409,22
5359840,1221,810,3274,2103,-1333,-7672,1745153975894188409,22
5360032,1183,812,3275,2156,-1462,-7747,1745153975894188409,22
5360224,1131,812,3275,2161,-1532,-7878,1745153975894188409,22
5360416,1070,814,3273,2182,-1455,-7919,1745153975894188409,22
5360608,1010,857,3264,2248,-1405,-8037,1745153975894188409,22
5360800,961,845,3247,2283,-1274,-7991,1745153975894188409,22
5360992,924,861,3228,2292,-1082,-7939,1745153975894188409,22
5361184,892,884,3223,2311,-883,-7957,1745153975894188409,22
5361376,864,890,3230,2324,-805,-7884,1745153975894188409,22
5361568,841,891,3233,2332,-757,-7814,1745153975894188409,22
5361760,819,888,3239,2346,-692,-7648,1745153975952927716,22
5361952,795,920,3239,2399,-732,-7564,1745153975952927716,22
5362144,770,914,3228,2453,-745,-7473,1745153975952927716,22
5362336,746,910,3218,2482,-743,-7379,1745153975952927716,22
5362528,721,915,3206,2502,-791,-7301,1745153975952927716,22
5362720,695,911,3188,2523,-830,-7256,1745153975952927716,22
5362912,673,908,3172,2526,-869,-7208,1745153975952927716,22
5363104,644,901,3157,2537,-915,-7206,1745153975952927716,22
5363296,610,890,3141,2528,-909,-7200,1745153975952927716,22
5363488,567,899,3118,2562,-910,-7153,1745153975952927716,22
5363680,519,914,3093,2616,-929,-7209,1745153975952927716,22
5363872,469,901,3068,2656,-933,-7200,1745153975952927716,22
5364064,416,906,3048,2675,-903,-7258,1745153976017136765,22
5364256,362,906,3030,2694,-879,-7270,1745153976017136765,22
5364448,307,908,3007,2726,-802,-7325,1745153976017136765,22
5364640,248,910,2984,2760,-726,-7425,1745153976017136765,22
5364832,186,909,2959,2778,-690,-7483,1745153976017136765,22
5365024,131,907,2935,2804,-659,-7494,1745153976017136765,22
5365216,84,905,2915,2823,-584,-7521,1745153976017136765,22
5365408,39,900,2897,2866,-488,-7530,1745153976017136765,22
5365600,-5,888,2871,2879,-397,-7478,1745153976017136765,22
5365792,-47,873,2835,2835,-330,-7446,1745153976017136765,22
5365984,-85,856,2795,2788,-205,-7382,1745153976017136765,22
5366176,-115,841,2753,2709,-91,-7380,1745153976017136765,22
5366368,-132,822,2718,2611,35,-7374,1745153976074036141,22
5366560,-134,801,2689,2522,172,-7356,1745153976074036141,22
5366752,-121,786,2657,2404,293,-7427,1745153976074036141,22
5366944,-103,770,2618,2320,375,-7471,1745153976074036141,22
5367136,-80,755,2578,2244,375,-7517,1745153976074036141,22
5367328,-52,741,2539,2196,353,-7571,1745153976074036141,22
5367520,-32,724,2500,2189,289,-7653,1745153976074036141,22
5367712,-19,703,2460,2158,183,-7674,1745153976074036141,22
5367904,-14,684,2422,2119,49,-7686,1745153976074036141,22
5368096,-18,661,2384,2074,-29,-7685,1745153976074036141,22
5368288,-34,633,2346,2013,-71,-7617,1745153976074036141,22
5368480,-61,593,2307,1871,-71,-7574,1745153976074036141,22
5368672,-94,560,2271,1735,-55,-7442,1745153976128569393,22
5368864,-126,578,2233,1602,-66,-7428,1745153976128569393,22
5369056,-153,526,2198,1467,4,-7292,1745153976128569393,22
5369248,-180,516,2166,1319,100,-7250,1745153976128569393,22
5369440,-205,507,2131,1171,226,-7233,1745153976128569393,22
5369632,-233,495,2091,1047,350,-7238,1745153976128569393,22
5369824,-252,491,2049,903,439,-7315,1745153976128569393,22
5370016,-261,491,2005,836,493,-7413,1745153976128569393,22
5370208,-259,492,1958,763,551,-7552,1745153976128569393,22
5370400,-251,495,1910,756,585,-7680,1745153976128569393,22
5370592,-235,495,1864,767,611,-7772,1745153976128569393,22
5370784,-212,495,1812,781,592,-7834,1745153976128569393,22
5370976,-183,486,1753,835,618,-7866,1745153976185220126,22
5371168,-156,472,1698,858,646,-7878,1745153976185220126,22
5371360,-136,454,1641,843,613,-7872,1745153976185220126,22
5371552,-117,431,1578,812,485,-7809,1745153976185220126,22
5371744,-91,404,1524,720,300,-7706,1745153976185220126,22
5371936,-63,370,1479,649,149,-7610,1745153976185220126,22
5372128,-46,337,1445,536,26,-7502,1745153976185220126,22
5372320,-47,311,1413,398,9,-7481,1745153976185220126,22
5372512,-59,293,1382,231,83,-7515,1745153976185220126,22
5372704,-75,287,1354,96,185,-7559,1745153976185220126,22
5372896,-82,290,1331,-80,257,-7635,1745153976185220126,22
5373088,-76,297,1313,-141,249,-7698,1745153976185220126,22
5373280,-63,303,1296,-163,166,-7737,1745153976246215662,22
5373472,-56,316,1277,-127,31,-7794,1745153976246215662,22
5373664,-64,329,1254,-74,-161,-7883,1745153976246215662,22
5373856,-87,341,1230,-51,-341,-7908,1745153976246215662,22
5374048,-119,344,1205,-42,-473,-7870,1745153976246215662,22
5374240,-156,343,1181,-53,-467,-7820,1745153976246215662,22
5374432,-201,343,1152,-72,-339,-7817,1745153976246215662,22
5374624,-248,343,1121,-92,-131,-7831,1745153976246215662,22
5374816,-284,341,1094,-145,88,-7837,1745153976246215662,22
5375008,-297,338,1071,-190,322,-7891,1745153976246215662,22
5375200,-288,339,1046,-232,520,-7949,1745153976246215662,22
5375392,-267,342,1012,-244,597,-8035,1745153976246215662,22
5375584,-237,342,972,-249,516,-8042,1745153976302228119,22
5375776,-204,339,934,-220,305,-8001,1745153976302228119,22
5375968,-175,331,901,-157,17,-7981,1745153976302228119,22
5376160,-159,313,873,-112,-339,-7916,1745153976302228119,22
5376352,-153,280,855,-126,-614,-7820,1745153976302228119,22
5376544,-157,244,840,-137,-710,-7744,1745153976302228119,22
5376736,-173,250,816,-205,-661,-7757,1745153976302228119,22
5376928,-193,210,792,-293,-419,-7686,1745153976302228119,22
5377120,-204,200,770,-445,-124,-7745,1745153976302228119,22
5377312,-199,196,747,-620,178,-7847,1745153976302228119,22
5377504,-180,195,730,-737,434,-7998,1745153976302228119,22
5377696,-147,211,720,-821,580,-8189,1745153976302228119,22
5377888,-105,233,710,-815,613,-8360,1745153976361573827,22
5378080,-65,259,696,-752,558,-8537,1745153976361573827,22
5378272,-34,282,678,-664,476,-8739,1745153976361573827,22
5378464,-20,300,653,-525,301,-8823,1745153976361573827,22
5378656,-25,309,621,-378,132,-8806,1745153976361573827,22
5378848,-46,311,586,-274,4,-8771,1745153976361573827,22
5379040,-75,300,552,-166,-10,-8720,1745153976361573827,22
5379232,-105,277,521,-85,11,-8626,1745153976361573827,22
5379424,-134,249,485,-43,15,-8552,1745153976361573827,22
5379616,-162,208,440,-69,18,-8509,1745153976361573827,22
5379808,-196,193,386,-107,-65,-8432,1745153976361573827,22
5380000,-226,171,331,-151,-154,-8384,1745153976361573827,22
5380192,-266,136,284,-210,-217,-8310,1745153976425152830,22
5380384,-312,118,250,-301,-262,-8289,1745153976425152830,22
5380576,-366,94,219,-396,-279,-8272,1745153976425152830,22
5380768,-415,82,182,-487,-275,-8339,1745153976425152830,22
5380960,-451,79,139,-591,-200,-8357,1745153976425152830,22
5381152,-468,81,102,-638,-83,-8383,1745153976425152830,22
5381344,-466,84,73,-607,64,-8459,1745153976425152830,22
5381536,-451,89,45,-520,219,-8459,1745153976425152830,22
5381728,-418,94,20,-394,376,-8426,1745153976425152830,22
5381920,-360,89,-3,-270,511,-8408,1745153976425152830,22
5382112,-282,78,-24,-124,604,-8398,1745153976425152830,22
5382304,-201,56,-40,-51,589,-8391,1745153976425152830,22
5382496,-128,25,-52,-12,505,-8372,1745153976486473468,22
5382688,-63,-8,-60,-37,368,-8383,1745153976486473468,22
5382880,-13,-37,-68,-90,184,-8327,1745153976486473468,22
5383072,22,-59,-78,-218,-55,-8265,1745153976486473468,22
5383264,44,-73,-89,-359,-229,-8261,1745153976486473468,22
5383456,58,-76,-100,-499,-316,-8283,1745153976486473468,22
5383648,67,-70,-113,-595,-355,-8212,1745153976486473468,22
5383840,81,-56,-131,-662,-390,-8209,1745153976486473468,22
5384032,80,-48,-148,-670,-501,-8231,1745153976486473468,22
5384224,70,-42,-157,-647,-700,-8167,1745153976486473468,22
5384416,63,-32,-167,-596,-902,-8110,1745153976486473468,22
5384608,53,-27,-180,-554,-1053,-8098,1745153976486473468,22
5384800,33,-25,-193,-498,-1129,-8099,1745153976538980227,22
5384992,8,-29,-202,-461,-1196,-8076,1745153976538980227,22
5385184,-14,-36,-207,-432,-1307,-8018,1745153976538980227,22
5385376,-28,-45,-206,-414,-1383,-7975,1745153976538980227,22
5385568,-38,-52,-202,-453,-1422,-7968,1745153976538980227,22
5385760,-47,-59,-194,-469,-1385,-7970,1745153976538980227,22
5385952,-61,-62,-186,-521,-1326,-7971,1745153976538980227,22
5386144,-71,-63,-179,-548,-1230,-7968,1745153976538980227,22
5386336,-76,-60,-171,-596,-1169,-7961,1745153976538980227,22
5386528,-73,-56,-163,-615,-1129,-7924,1745153976538980227,22
5386720,-65,-50,-154,-629,-1111,-7924,1745153976538980227,22
5386912,-55,-45,-145,-625,-1147,-7902,1745153976538980227,22
5387104,-46,-42,-137,-628,-1223,-7866,1745153976601368460,22
5387296,-38,-39,-129,-630,-1324,-7836,1745153976601368460,22
5387488,-27,-36,-121,-645,-1433,-7805,1745153976601368460,22
5387680,-19,-33,-114,-660,-1516,-7766,1745153976601368460,22
5387872,-19,-31,-110,-678,-1611,-7738,1745153976601368460,22
5388064,-26,-26,-109,-706,-1694,-7701,1745153976601368460,22
5388256,-37,-18,-111,-731,-1740,-7656,1745153976601368460,22
5388448,-53,-9,-111,-738,-1750,-7621,1745153976601368460,22
5388640,-67,0,-108,-721,-1746,-7596,1745153976601368460,22
5388832,-76,7,-104,-694,-1702,-7594,1745153976601368460,22
5389024,-82,11,-97,-658,-1623,-7623,1745153976601368460,22
5389216,-82,14,-91,-638,-1588,-7648,1745153976601368460,22
5389408,-73,16,-84,-618,-1537,-7700,1745153976651683208,22
5389600,-56,17,-78,-608,-1448,-7766,1745153976651683208,22
5389792,-40,19,-72,-614,-1382,-7812,1745153976651683208,22
5389984,-25,23,-69,-587,-1366,-7804,1745153976651683208,22
5390176,-7,26,-68,-572,-1356,-7813,1745153976651683208,22
5390368,14,29,-69,-533,-1369,-7828,1745153976651683208,22
5390560,30,30,-69,-528,-1401,-7842,1745153976651683208,22
5390752,39,33,-69,-510,-1425,-7860,1745153976651683208,22
5390944,41,34,-70,-511,-1471,-7871,1745153976651683208,22
5391136,41,35,-71,-514,-1522,-7876,1745153976651683208,22
5391328,42,34,-70,-523,-1578,-7886,1745153976651683208,22
5391520,41,33,-70,-526,-1627,-7880,1745153976651683208,22
5391712,38,31,-72,-524,-1644,-7860,1745153976712264634,22
5391904,30,27,-74,-552,-1679,-7822,1745153976712264634,22
5392096,22,23,-76,-576,-1718,-7784,1745153976712264634,22
5392288,17,22,-75,-592,-1736,-7793,1745153976712264634,22
5392480,13,23,-72,-613,-1744,-7821,1745153976712264634,22
5392672,9,25,-69,-606,-1755,-7851,1745153976712264634,22
5392864,5,26,-65,-598,-1762,-7876,1745153976712264634,22
5393056,1,28,-61,-572,-1770,-7892,1745153976712264634,22
5393248,-5,29,-57,-564,-1798,-7871,1745153976712264634,22
5393440,-8,29,-50,-553,-1833,-7830,1745153976712264634,22
5393632,-8,30,-37,-552,-1856,-7849,1745153976712264634,22
5393824,-8,32,-22,-549,-1814,-7899,1745153976712264634,22
5394016,-16,35,-13,-522,-1720,-7958,1745153976771103419,22
5394208,-25,40,-9,-509,-1626,-7950,1745153976771103419,22
5394400,-29,43,-10,-505,-1538,-7935,1745153976771103419,22
5394592,-22,45,-11,-507,-1503,-7936,1745153976771103419,22
5394784,-4,46,-7,-507,-1514,-7946,1745153976771103419,22
5394976,11,49,-4,-487,-1529,-7995,1745153976771103419,22
5395168,19,50,-4,-487,-1571,-8032,1745153976771103419,22
5395360,21,51,-4,-466,-1614,-8045,1745153976771103419,22
5395552,21,52,-8,-478,-1642,-8043,1745153976771103419,22
5395744,20,51,-10,-480,-1644,-8017,1745153976771103419,22
5395936,15,48,-11,-496,-1636,-7985,1745153976771103419,22
5396128,10,46,-12,-481,-1626,-7940,1745153976771103419,22
5396320,4,43,-15,-482,-1627,-7896,1745153976835913244,22
5396512,4,42,-18,-478,-1627,-7880,1745153976835913244,22
5396704,6,41,-21,-466,-1603,-7923,1745153976835913244,22
5396896,6,42,-22,-456,-1568,-7969,1745153976835913244,22
5397088,11,43,-21,-431,-1555,-7978,1745153976835913244,22
5397280,23,41,-19,-423,-1565,-7954,1745153976835913244,22
5397472,38,38,-17,-420,-1561,-7956,1745153976835913244,22
5397664,55,35,-13,-423,-1598,-7939,1745153976835913244,22
5397856,69,32,-9,-436,-1605,-7963,1745153976835913244,22
5398048,81,30,-4,-469,-1591,-7982,1745153976835913244,22
5398240,88,32,0,-499,-1572,-8011,1745153976835913244,22
5398432,93,33,4,-492,-1546,-8017,1745153976835913244,22
5398624,96,36,7,-474,-1540,-8006,1745153976885744612,22
5398816,96,41,10,-456,-1513,-8027,1745153976885744612,22
5399008,95,46,12,-422,-1484,-8060,1745153976885744612,22
5399200,92,50,12,-361,-1483,-8057,1745153976885744612,22
5399392,89,49,12,-332,-1525,-8069,1745153976885744612,22
5399584,87,45,10,-313,-1564,-8071,1745153976885744612,22
5399776,81,39,6,-300,-1604,-8051,1745153976885744612,22
5399968,71,31,-2,-333,-1670,-8000,1745153976885744612,22
5400160,60,22,-9,-388,-1765,-7957,1745153976885744612,22
5400352,48,16,-15,-452,-1833,-7967,1745153976885744612,22
5400544,32,13,-17,-518,-1866,-7981,1745153976885744612,22
5400736,12,17,-18,-551,-1848,-8005,1745153976885744612,22
5400928,-7,23,-18,-579,-1797,-8009,1745153976949074398,22
5401120,-21,31,-14,-574,-1758,-7982,1745153976949074398,22
5401312,-27,38,-7,-529,-1718,-7989,1745153976949074398,22
5401504,-31,42,2,-476,-1668,-8027,1745153976949074398,22
5401696,-34,45,11,-408,-1624,-8069,1745153976949074398,22
5401888,-36,45,17,-367,-1557,-8056,1745153976949074398,22
5402080,-35,40,22,-318,-1504,-8026,1745153976949074398,22
5402272,-32,35,27,-301,-1467,-8014,1745153976949074398,22
5402464,-29,29,27,-276,-1419,-7980,1745153976949074398,22
5402656,-25,25,24,-295,-1444,-7941,1745153976949074398,22
5402848,-18,21,17,-312,-1487,-7929,1745153976949074398,22
5403040,-11,17,13,-341,-1527,-7906,1745153976949074398,22
5403232,-6,14,10,-357,-1565,-7916,1745153977068802523,22
5403424,-8,13,8,-381,-1536,-7949,1745153977068802523,22
5403616,-17,15,4,-395,-1507,-7968,1745153977068802523,22
5403808,-26,17,0,-405,-1468,-7970,1745153977068802523,22
5404000,-30,20,-3,-410,-1455,-8001,1745153977068802523,22
5404192,-32,24,-4,-418,-1418,-8033,1745153977068802523,22
5404384,-35,23,-6,-407,-1387,-8027,1745153977068802523,22
5404576,-42,28,-8,-401,-1403,-8034,1745153977068802523,22
5404768,-48,30,-11,-405,-1425,-8012,1745153977068802523,22
5404960,-52,32,-13,-367,-1494,-7970,1745153977068802523,22
5405152,-57,32,-14,-375,-1564,-7963,1745153977068802523,22
5405344,-68,29,-13,-349,-1662,-7919,1745153977068802523,22
5405536,-84,26,-10,-341,-1747,-7893,1745153977077224061,22
5405728,-103,24,-6,-348,-1789,-7887,1745153977077224061,22
5405920,-127,21,1,-346,-1762,-7888,1745153977077224061,22
5406112,-153,17,8,-374,-1689,-7903,1745153977077224061,22
5406304,-176,14,14,-411,-1558,-7903,1745153977077224061,22
5406496,-192,13,18,-461,-1427,-7916,1745153977077224061,22
5406688,-192,15,25,-518,-1303,-7924,1745153977077224061,22
5406880,-177,21,31,-542,-1178,-7960,1745153977077224061,22
5407072,-150,29,35,-561,-1047,-7995,1745153977077224061,22
5407264,-116,39,36,-552,-989,-8044,1745153977077224061,22
5407456,-79,48,35,-521,-962,-8074,1745153977077224061,22
5407648,-44,55,32,-439,-985,-8078,1745153977077224061,22
5407840,-9,58,27,-364,-1034,-8064,1745153977127866983,22
5408032,20,56,23,-312,-1132,-8021,1745153977127866983,22
5408224,44,48,23,-280,-1239,-7974,1745153977127866983,22
5408416,65,37,25,-277,-1332,-7975,1745153977127866983,22
5408608,80,29,28,-292,-1362,-8000,1745153977127866983,22
5408800,82,19,31,-323,-1356,-8013,1745153977127866983,22
5408992,71,15,34,-362,-1352,-8021,1745153977127866983,22
5409184,58,14,36,-372,-1349,-8029,1745153977127866983,22
5409376,42,12,39,-387,-1388,-8037,1745153977127866983,22
5409568,25,13,42,-377,-1433,-8031,1745153977127866983,22
5409760,9,14,44,-377,-1445,-8052,1745153977127866983,22
5409952,-8,16,42,-379,-1420,-8042,1745153977127866983,22
5410144,-20,16,40,-398,-1374,-8029,1745153977178366939,22
5410336,-26,16,36,-416,-1349,-8039,1745153977178366939,22
5410528,-22,18,36,-452,-1298,-8058,1745153977178366939,22
5410720,-7,23,36,-467,-1231,-8037,1745153977178366939,22
5410912,17,26,38,-485,-1170,-7990,1745153977178366939,22
5411104,51,30,40,-486,-1120,-7965,1745153977178366939,22
